target_address,target_exgraph_node_id,target,model,y,fold,p_full,p_mask,p_perm,nll_full,nll_mask,nll_perm,ig_occ,ig_perm
0x8e930b27c6416e09066b49daa66e65077c7676f2,655763,y_cp_ge10,histgbm,1,3,0.8194596149248711,0.4455388942036691,0.06705599859394999,0.1991101621530455,0.8084707312722915,2.702227208767717,0.6093605691192461,2.5031170466146717
0x19752475b4a1639bcb4d5a31088132b09b276788,312638,y_cp_ge10,histgbm,0,1,0.31896002264990575,0.19111865468722514,0.5354404641799037,0.384134270664156,0.21210304102070227,0.7666655571006561,-0.17203122964345374,0.3825312864365001
0x5b63416b60387865705e316e63b86d05888a81be,108150,y_cp_ge10,histgbm,0,4,0.7914574488310809,0.16373947944144446,0.21869440360362036,1.5676121762203141,0.1788150869808008,0.24678891707615358,-1.3887970892395134,-1.3208232591441607
0xef511cab432d2c93d105941d362a76bb2181b977,326567,y_cp_ge10,histgbm,1,3,0.8124497884532221,0.4455388942036691,0.807713361383853,0.2077011655146742,0.8084707312722915,0.21354803416253718,0.6007695657576173,0.005846868647862963
0xd9c3661214f1c40ef9f341af8c37cc78fee1d0d2,1247264,y_cp_ge10,histgbm,0,4,0.06727534758865801,0.16373947944144446,0.7246471241177558,0.06964524236527199,0.1788150869808008,1.2897018188675242,0.10916984461552882,1.2200565765022522
0x9a5d16e62d0e95348ec940504c98a331bd7b8338,72025,y_cp_ge10,histgbm,1,2,0.9854440587388085,0.46548135257072343,0.197734888030757,0.014662918344700685,0.7646832419917274,1.6208280948208338,0.7500203236470268,1.606165176476133
0x3130e0127edda3e5690459db82392d78285444bd,49052,y_cp_ge10,histgbm,0,1,0.5376375307160591,0.19111865468722514,0.6340072901101494,0.7714061299614102,0.21210304102070227,1.005141864112885,-0.559303088940708,0.23373573415147486
0xe4f934ae9f069eac844c4840c855110de6b83a4f,318276,y_cp_ge10,histgbm,0,1,0.04036250230729179,0.19111865468722514,0.23601610571454662,0.041199672401663924,0.21210304102070227,0.26920857081602173,0.17090336861903835,0.2280088984143578
0x41c789ab5e5013830eb650668fb5ec77c74d1978,142697,y_cp_ge10,histgbm,0,3,0.22490115131884808,0.4455388942036691,0.9645243244945982,0.2547647110768197,0.5897586174898358,3.338908014386476,0.33499390641301613,3.084143303309656
0x0c872cd4593f1e9e9448c893ff1173f1a87faafd,329273,y_cp_ge10,histgbm,0,3,0.05676166439011334,0.4455388942036691,0.37784379754873937,0.05843628638445544,0.5897586174898358,0.47456408842779013,0.5313223311053804,0.4161278020433347
0xe0e9796189a82a6b181149bfad5aabbb5d7f1a46,1793165,y_cp_ge10,histgbm,0,3,0.07000269097942788,0.4455388942036691,0.9372137676213186,0.07257358636528825,0.5897586174898358,2.768019459181145,0.5171850311245476,2.695445872815857
0xff5f2f832da90c3eea3080d359668608c567e069,597198,y_cp_ge10,histgbm,0,2,0.015336856015916793,0.46548135257072343,0.67437300790373,0.015455682103489791,0.6263886615123562,1.1220027487311615,0.6109329794088664,1.1065470666276718
0x9007296bdc3e4763a97e9f6543dacd8ef70e1bac,1280173,y_cp_ge10,histgbm,0,4,0.014119341730723052,0.16373947944144446,0.6524809345978769,0.014219967943034028,0.1788150869808008,1.0569357510157489,0.16459511903776677,1.042715783072715
0x26f67ee199641ceafe5967085b7160642dff6222,1304506,y_cp_ge10,histgbm,0,2,0.007174054635891243,0.46548135257072343,0.6372292752278308,0.007199911907721951,0.6263886615123562,1.0139842564661818,0.6191887496046342,1.0067843445584599
0xfc331fad81457492416dbdc5916163704acfae5d,1264564,y_cp_ge10,histgbm,0,0,0.577555228054314,0.4771956841016075,0.07807893385877239,0.861696558017475,0.6485480419134436,0.08129567065091271,-0.2131485161040314,-0.7804008873665623
0xfe3b3f0d64f354b69a5b40d02f714e69ca4b09bd,188551,y_cp_ge10,histgbm,1,2,0.7734917846183468,0.46548135257072343,0.3435199162765942,0.25684023007474543,0.7646832419917274,1.068510188573767,0.507843011916982,0.8116699584990215
0x573b94f23b3ba4745451632a57d34f759788e11c,743624,y_cp_ge10,histgbm,0,2,0.08631544042279587,0.46548135257072343,0.5997117349608995,0.09026988790856753,0.6263886615123562,0.9155703288290012,0.5361187736037887,0.8253004409204338
0x56d678b9588d34dcf579487fe3ea1c2ea879635d,282767,y_cp_ge10,histgbm,0,3,0.4751825645859934,0.4455388942036691,0.15204796482563507,0.6447048189353658,0.5897586174898358,0.16493120708432188,-0.054946201445529974,-0.47977361185104395
0x8c03c14826aa7458b1417c02cfcbc3e4cc2eb232,920567,y_cp_ge10,histgbm,0,3,0.02678528793475974,0.4455388942036691,0.3841982742792704,0.027150550980662335,0.5897586174898358,0.48483024109110134,0.5626080665091735,0.457679690110439
0x18ee55cc36387db47c1a9808b979ceea5401c300,147875,y_cp_ge10,histgbm,0,4,0.9633306249417815,0.16373947944144446,0.04742234236098556,3.3058133393615896,0.1788150869808008,0.048583644975023724,-3.1269982523807887,-3.2572296943865657
0x2f34dfb91116c5f56aeb444fd18e7ef0d8158f7b,145207,y_cp_ge10,histgbm,1,2,0.9328700189591406,0.46548135257072343,0.023416186399678483,0.06948940299638481,0.7646832419917274,3.754327769268988,0.6951938389953426,3.6848383662726034
0x0ebb55f940954e2dfa23d3d48f235d29dc52f60c,566065,y_cp_ge10,histgbm,1,0,0.8613854132781245,0.4771956841016075,0.7122691441286805,0.1492132402434605,0.7398286330121681,0.3392994275817909,0.5906153927687076,0.19008618733833038
0x87085d8d22d688e7ac9da3384127169f83e059e6,1173,y_cp_ge10,histgbm,0,4,0.11494578157359096,0.16373947944144446,0.016568440941169403,0.12210637209210062,0.1788150869808008,0.016707232736809515,0.05670871488870019,-0.1053991393552911
0x23d7627891e5ec59c4962ebc68e71cad2c02a331,320465,y_cp_ge10,histgbm,0,0,0.02242192025326601,0.4771956841016075,0.3337968364186801,0.022677113333856264,0.6485480419134436,0.40616060453776565,0.6258709285795874,0.3834834912039094
0xcdd961b0099bbdcf50b490eea4cf7d58a2a1fd95,685023,y_cp_ge10,histgbm,1,3,0.057212855637999126,0.4455388942036691,0.21203992941011163,2.86097665693257,0.8084707312722915,1.550980675770946,-2.0525059256602787,-1.3099959811616242
0xabb1d1759a78d19bb8d4f173c0aa66c50d756688,318129,y_cp_ge10,histgbm,0,3,0.18299670240910876,0.4455388942036691,0.531848184141369,0.20211214791131862,0.5897586174898358,0.7589626428081557,0.3876464695785172,0.5568504948968371
0x7401c0dcacb7e888d60fb2d1e1e4524d440c752d,1342372,y_cp_ge10,histgbm,0,0,0.8728229128394184,0.4771956841016075,0.9234726353280691,2.0621747766872667,0.6485480419134436,2.570106893982132,-1.413626734773823,0.5079321172948652
0xfb6697e464fd14b98ed37a7a3a3ed3179e7ce0db,322276,y_cp_ge10,histgbm,1,4,0.5765428886801963,0.16373947944144446,0.3107165569819137,0.5507055471048965,1.8094786542165822,1.168874174714534,1.2587731071116857,0.6181686276096374
0xfc288404a85ad471446b57f9895aba9d67d41601,377161,y_cp_ge10,histgbm,0,2,0.0085443810648246,0.46548135257072343,0.17649559797068262,0.00858109356201062,0.6263886615123562,0.19418638386650408,0.6178075679503455,0.18560529030449346
0xd5ffcabf2ba93b4c30698b0398dfbf1af3163a61,41431,y_cp_ge10,histgbm,1,2,0.9983249965168662,0.46548135257072343,0.6304933230715707,0.0016764078699222894,0.7646832419917274,0.4612527135276522,0.7630068341218051,0.4595763056577299
0x8cf6fe7b80252b450fcdfdca371ce26116bda6d0,556114,y_cp_ge10,histgbm,0,3,0.031945023977654155,0.4455388942036691,0.334311100764653,0.03246639990673051,0.5897586174898358,0.4069328358407164,0.5572922175831053,0.3744664359339859
0x000eb7a6922cc7da63a7244d72d3ceb4beb40640,764019,y_cp_ge10,histgbm,1,3,0.5177756370027746,0.4455388942036691,0.32814618597499606,0.6582132637512096,0.8084707312722915,1.1142960809396534,0.15025746752108193,0.4560828171884438
0x765b2fa2da3c2f64f96354a6d0f768ccf47fe8ce,1306112,y_cp_ge10,histgbm,0,0,0.015976372536283187,0.4771956841016075,0.38722304411112163,0.01610537056803993,0.6485480419134436,0.4897542658828035,0.6324426713454037,0.4736488953147636
0x6cf69059dd4a86987bc8a4c334b83ea8fa9f4037,250156,y_cp_ge10,histgbm,1,1,0.9831638747301429,0.19111865468722514,0.6196181189318037,0.01697946394994232,1.6548608150892679,0.47865192791701644,1.6378813511393255,0.4616724639670741
0xd7644e6efc49a5f2720bb3f4849e557127c6ec0d,1260889,y_cp_ge10,histgbm,0,1,0.08659401451802062,0.19111865468722514,0.3904255404860824,0.0905748252836053,0.21210304102070227,0.49499417261024803,0.12152821573709696,0.40441934732664275
0x2e0c34490a9ee70af5404bb7bbdb489fb3d99487,235255,y_cp_ge10,histgbm,1,1,0.9779668640428761,0.19111865468722514,0.35548783549885166,0.022279490868057927,1.6548608150892679,1.034264248330334,1.63258132422121,1.011984757462276
0x586a606261d623e279c8e8d2a857fba982f5f045,136059,y_cp_ge10,histgbm,1,1,0.1953822964732831,0.19111865468722514,0.3326959950438727,1.6327971449453487,1.6548608150892679,1.1005261337702483,0.02206367014391919,-0.5322710111751003
0x9e57a685f5843090a79a01ce6947a82eada9edf1,9782,y_cp_ge10,histgbm,1,1,0.6441085842824374,0.19111865468722514,0.326831473552523,0.4398879579564863,1.6548608150892679,1.118310612333382,1.2149728571327816,0.6784226543768956
0x6bc5a51d2335f8f86cc1065cf58e4273eb9d6a87,106744,y_cp_ge10,histgbm,1,3,0.97280049278526,0.4455388942036691,0.27444158885309516,0.027576261206567525,0.8084707312722915,1.293016831739188,0.780894470065724,1.2654405705326204
0xdd08d0be9ea5b56ba78540357aeade85ef339ca0,163974,y_cp_ge10,histgbm,1,0,0.9846000392947335,0.4771956841016075,0.9191672841471855,0.015519771748700343,0.7398286330121681,0.08428714473983877,0.7243088612634677,0.06876737299113843
0x2164d6b2ef215a4f46912bdd18f27a25041ebe29,114283,y_cp_ge10,histgbm,1,2,0.9061913730772778,0.46548135257072343,0.0829138149439847,0.09850476668265265,0.7646832419917274,2.489953584838345,0.6661784753090748,2.3914488181556925
0x6a724cc552840a84edd6d4897367a9571797a8c6,81363,y_cp_ge10,histgbm,1,0,0.9824136826076036,0.4771956841016075,0.6984712606132851,0.01774279395049615,0.7398286330121681,0.35886124556495447,0.7220858390616719,0.3411184516144583
0x6ce6bb0ac939ee9f33b21a92ddee62a0c288f3a6,107422,y_cp_ge10,histgbm,0,2,0.3460837407940863,0.46548135257072343,0.17417467168523643,0.4247759797509296,0.6263886615123562,0.19137199475472205,0.20161268176142655,-0.23340398499620757
0x5314183016f57e84954fff678d4f99bb001b052f,251169,y_cp_ge10,histgbm,0,2,0.13153633964489084,0.46548135257072343,0.499837675846432,0.14102953602426013,0.6263886615123562,0.6928225849396682,0.485359125488096,0.551793048915408
0x5c0976f8e633ec51282aaae6fb518ae98b896e4d,116041,y_cp_ge10,histgbm,1,4,0.6022092328511395,0.16373947944144446,0.6718602913667936,0.5071503311836537,1.8094786542165822,0.3977048598249319,1.3023283230329286,-0.10944547135872179
0x2ffafce3f8653a99d1c5755834c99df5a73e96e5,727303,y_cp_ge10,histgbm,0,4,0.01553266531582513,0.16373947944144446,0.9653506083466961,0.015654561053031098,0.1788150869808008,3.362475110403554,0.16316052592776972,3.346820549350523
0x47194f91a8e5c80fcc8b5a8046c6e3bb3cb74950,55879,y_cp_ge10,histgbm,0,4,0.5463155981752745,0.16373947944144446,0.9788496942087136,0.7903534728355003,0.1788150869808008,3.856100915377518,-0.6115383858546994,3.0657474425420177
0xf963381226ea5e773197bec0d4676049332ec35a,113260,y_cp_ge10,histgbm,0,2,0.16795290255230075,0.46548135257072343,0.5635266662586718,0.18386623225381918,0.6263886615123562,0.8290279966537751,0.442522429258537,0.645161764399956
0x3c01c3b49539d4a447cc98dec97609211d32c5ed,319260,y_cp_ge10,histgbm,0,4,0.008479788888475738,0.16373947944144446,0.27711021964891386,0.00851594685130147,0.1788150869808008,0.32449851609187985,0.17029914012949934,0.3159825692405784
0xb5566b4cb6d7dc8849ff5a724f8c53be28f1a391,101364,y_cp_ge10,histgbm,1,0,0.9771778417997669,0.4771956841016075,0.5025226433471746,0.02308661505030942,0.7398286330121681,0.688114578676728,0.7167420179618587,0.6650279636264186
0xb85cc5c36efd670904a5aa25d670dda1dd3243cd,1053983,y_cp_ge10,histgbm,1,3,0.9068257864748841,0.4455388942036691,0.09581651857904112,0.09780492397001495,0.8084707312722915,2.3453201811131086,0.7106658073022766,2.2475152571430934
0x633ba3aa364135d87bfd16ab6be98b4a1bad750e,243139,y_cp_ge10,histgbm,1,0,0.9748602466928392,0.4771956841016075,0.07922359440907689,0.02546115498327314,0.7398286330121681,2.535481115322377,0.7143674780288949,2.5100199603391036
0x297055cc6806eeb7f0ad1efd5e32a445e0a03091,898824,y_cp_ge10,histgbm,0,2,0.01173506610150031,0.46548135257072343,0.05474102024167139,0.011804465461386358,0.6263886615123562,0.05629633637964748,0.6145841960509698,0.04449187091826112
0x5ea7ed79fa91c48e95dcb8bc660634f3485b17b4,135009,y_cp_ge10,histgbm,1,0,0.9190712268442409,0.4771956841016075,0.3431633356657248,0.084391654902647,0.7398286330121681,1.0695487478859724,0.6554369781095211,0.9851570929833254
0x0fab9a6914cd773804412bdbc0415356ac38e90d,379535,y_cp_ge10,histgbm,0,3,0.020217691949479758,0.4455388942036691,0.08701295341254753,0.020424866635399653,0.5897586174898358,0.091033586234308,0.5693337508544362,0.07060871959890835
0x32da65b803bc1769077eebe535e75e9faf3a7f3f,22086,y_cp_ge10,histgbm,1,1,0.7088868577114651,0.19111865468722514,0.5081580542542203,0.3440593452809321,1.6548608150892679,0.6769627493729942,1.3108014698083357,0.33290340409206204
0x9d001f1a25e7ed864c1e78e70b8482760509584b,304295,y_cp_ge10,histgbm,0,2,0.02495715953151431,0.46548135257072343,0.3386615150332976,0.025273870007540337,0.6263886615123562,0.41348949006756963,0.6011147915048158,0.3882156200600293
0x05a43f3ec791b58bd51ca224ee3455bb9ad24f07,485768,y_cp_ge10,histgbm,0,1,0.02535142681243667,0.19111865468722514,0.3779262229994007,0.025678310713936257,0.21210304102070227,0.47469658073571247,0.186424730306766,0.4490182700217762
0xf8f61ce96d776b94dd81f6b9bfe7c0d5a59ce21b,178595,y_cp_ge10,histgbm,0,3,0.07513713746447245,0.4455388942036691,0.8993195603383355,0.07810980917917411,0.5897586174898358,2.2958037418029784,0.5116488083106617,2.217693932623804
0x33b80a8db67c65d928f205ee3f30ca2f54b94be5,519671,y_cp_ge10,histgbm,1,4,0.02525170242897898,0.16373947944144446,0.06591439639465799,3.678861702603731,1.8094786542165822,2.7193984031431473,-1.869383048387149,-0.9594632994605838
0xbeab1498326af0aecdc0b7c5e49c92e691e97426,1435797,y_cp_ge10,histgbm,0,1,0.04951213336295353,0.19111865468722514,0.04297756591188881,0.0507798823775847,0.21210304102070227,0.04392844570560471,0.16132315864311758,-0.006851436671979988
0xba0a55e81a8174ac9729be001518d127e7d5ab71,1213681,y_cp_ge10,histgbm,0,2,0.4746070852748309,0.46548135257072343,0.3648503150147294,0.6436088873085537,0.6263886615123562,0.4538945834818203,-0.01722022579619753,-0.18971430382673338
0x149eb2d5866d903c60c3efd571b01e2af23ac202,1225223,y_cp_ge10,histgbm,0,3,0.04073373849715402,0.4455388942036691,0.5587141396692272,0.041586597689307725,0.5897586174898358,0.8180624041654079,0.5481720198005281,0.7764758064761001
0xeb418e53efcdc351137c9a81c70967b8d7063f4c,49658,y_cp_ge10,histgbm,0,1,0.2985869285972574,0.19111865468722514,0.47636336255763084,0.35465830528954123,0.21210304102070227,0.6469572751972942,-0.14255526426883897,0.29229896990775295
0xb4a75e1531b130b849fe246ea6fb8208fc03d93d,56021,y_cp_ge10,histgbm,0,2,0.23176063897928373,0.46548135257072343,0.686527152282598,0.26365392639712115,0.6263886615123562,1.160042532811865,0.362734735115235,0.8963886064147439
0xd0d42a892aa0806425325d2b1cf8b24aa610f759,97152,y_cp_ge10,histgbm,0,0,0.3473637331344994,0.4771956841016075,0.3511310660238357,0.42673532348088383,0.6485480419134436,0.4325245334029429,0.22181271843255979,0.005789209922059058
0x8b420addafcbd0386cbd9a64b14a1ac7c7ae238d,57094,y_cp_ge10,histgbm,0,0,0.061102351933764024,0.4771956841016075,0.5858698667687903,0.06304880670933813,0.6485480419134436,0.8815750230722592,0.5854992352041055,0.8185262163629211
0xf6738a5cec1b108720ef4702e03d30fb4738b65b,466257,y_cp_ge10,histgbm,0,1,0.11658535601232471,0.19111865468722514,0.2340143262850906,0.12396060310893318,0.21210304102070227,0.2665918121384943,0.08814243791176908,0.1426312090295611
0xa4a207b88e4d75a6a8608c7d5f96c65ea198c829,528568,y_cp_ge10,histgbm,0,4,0.0121471202823423,0.16373947944144446,0.15808093205267168,0.012221499490405024,0.1788150869808008,0.17207138818692191,0.1665935874903958,0.1598498886965169
0xfafe90e1a2518ab3cdc15ef44d76acd94b889274,24296,y_cp_ge10,histgbm,1,3,0.7569845729364139,0.4455388942036691,0.2459715571854432,0.27841240496448216,0.8084707312722915,1.4025393709318055,0.5300583263078094,1.1241269659673234
0x322f3c29d1b63256ac0658937d5a2410d40430f0,1188239,y_cp_ge10,histgbm,0,1,0.028123515335679607,0.19111865468722514,0.648555777536411,0.028526555986822178,0.21210304102070227,1.0457042646372192,0.18357648503388008,1.017177708650397
0x44f4955f196bb827d2f62140234cf83c1c00386e,173643,y_cp_ge10,histgbm,0,3,0.02336019287128459,0.4455388942036691,0.34588489439568615,0.02363736725069675,0.5897586174898358,0.4244719405584737,0.5661212502391391,0.40083457330777694
0x83a5040bfe7be06b7e4f3732a64f0363b7ee88a0,419249,y_cp_ge10,histgbm,0,4,0.019421958406443354,0.16373947944144446,0.6835858609311006,0.019613042843020095,0.1788150869808008,1.150703356764396,0.15920204413778072,1.131090313921376
0xdceb91edd30e9ad7e44d9aab4140740d0c93e075,24959,y_cp_ge10,histgbm,0,0,0.012819593833837807,0.4771956841016075,0.6847951001436875,0.012902473914774285,0.6485480419134436,1.154532375889821,0.6356455679986693,1.1416299019750467
0x4184aee5568fb1100a93f58e4f2cdb39aab92eca,363549,y_cp_ge10,histgbm,0,0,0.021736813183666697,0.4771956841016075,0.7381739937350114,0.02197653797599558,0.6485480419134436,1.3400750940571777,0.626571503937448,1.3180985560811822
0xb21f3cd467c90aa6735585355e9f68513dfb4df6,39598,y_cp_ge10,histgbm,1,2,0.9064352682364268,0.46548135257072343,0.6408994841990775,0.09823565979096079,0.7646832419917274,0.4448826452794611,0.6664475822007666,0.3466469854885003
0x318837e88e306966d8690e9bc58a734029c2db22,297182,y_cp_ge10,histgbm,0,4,0.09515501736346829,0.16373947944144446,0.3497712924833704,0.09999163985838692,0.1788150869808008,0.4304311202619729,0.07882344712241389,0.33043948040358595
0x6f50b21b6a535530ebea567b5634f5008b0655f2,136793,y_cp_ge10,histgbm,0,0,0.027845749674921864,0.4771956841016075,0.2989250631314798,0.02824079336213869,0.6485480419134436,0.355140497705847,0.6203072485513049,0.3268997043437083
0x3443a2249dccf8ff898fe293a8fe055064c5fb80,1376528,y_cp_ge10,histgbm,0,3,0.03246203163504873,0.4455388942036691,0.6319318637874217,0.03300061106015411,0.5897586174898358,0.99948720520029,0.5567580064296818,0.9664865941401359
0xdba9f878485cb575da527489c76ca355fe3d0144,37550,y_cp_ge10,histgbm,1,0,0.8972812659979144,0.4771956841016075,0.3606850944716053,0.1083859030885278,0.7398286330121681,1.019750015820025,0.6314427299236403,0.9113641127314972
0xc084eecda4970b1bbd6a70e3c515213324c79e77,55499,y_cp_ge10,histgbm,0,1,0.5385049100849921,0.19111865468722514,0.22897001852683505,0.773283864499929,0.21210304102070227,0.26002801969864786,-0.5611808234792268,-0.5132558448012812
0x66a4aa6286dda20f1d1a584a8ea9372c3dc54560,35300,y_cp_ge10,histgbm,1,0,0.9749028189202538,0.4771956841016075,0.4541266082704718,0.02541748585426753,0.7398286330121681,0.7893792469761435,0.7144111471579006,0.763961761121876
