target_address,target_exgraph_node_id,volume_usd,log_volume_usd,asof_mm_undir_degree,asof_mm_pagerank,in_mm_subgraph,ig_y_active30_histgbm,ig_y_active30_logistic,ig_y_cp_ge10_histgbm,ig_y_cp_ge10_logistic,degree,w_degree,pagerank,icf_v1_score,icf_v1_rank,icf_v2_score,ig_resid_logvol
0xbf2a68089e483ef4120112f88e9c3cbc8e11f81c,710784,3398.215844,8.131300049886468,,,,-0.0050993275250185,-0.00740093127369,-0.2479001616843498,0.1951248138718596,2,13,3.483504586e-07,,,,-0.7147744874062802
0xd932b57c2a2a019c5b5924b86134faf51280f956,131179,37970.250212,10.544584578994034,5.0,0.0001879972551167161,True,0.0213188229737259,0.1312703033523712,1.616024946378632,1.0218596926245955,285,318,3.389767372e-06,29.6143,1104.0,27.66477298672788,1.069014660799397
0x2ff5861b6be42cf87eb9223030e251f0ba026901,1060299,957.970136,6.8658599336269175,,,,0.0101183248086933,0.1059853485452317,-1.130869814837126,0.0454451140978025,3,3,3.062661675e-07,,,,-1.5557237085978493
0x587370f7da57f7af7eae9dcf5ce84d4ff0d0c653,625355,891.83205,6.794398489280209,,,,-0.0415934694270416,-0.0132022225982703,0.6106347950511626,-0.4691112051358563,11,11,1.137776967e-06,,,,0.18815386285648816
0x05c2dba4f8966f1156fba650868ef45c5f6f6264,482166,1159.61394,7.056704402713154,4.0,0.00010598432350386605,True,0.8017756464464081,0.7457056872545906,0.1170111166840245,0.2152602941289418,14,18,3.043043023e-07,2.9777,3831.0,2.95529323065368,-0.31417999282114273
0x003dfd836b5aecc95f0e42f1e1f21879c31e8f46,122564,19.976927,3.0434231194086907,,,,-0.0404442533399094,-0.0343135920335519,0.5473097293780383,0.1096504958876688,33,33,1.286653801e-06,,,,0.24938435954671256
0xd7606cbba7176c1069f1bb1049478ccdb640cf3b,317315,0.0,0.0,1.0,0.001224486110958123,True,3.1576797443611158,0.7606682778616531,0.616654870030758,0.4303791952222942,2,31,2.655512244e-07,,,,0.41978995535260766
0x80ff5d75d690f3a899c9929ae6ed7122b62fc748,69179,0.0,0.0,,,,-0.7007514553391083,-0.3828572201249922,0.6005892634107688,0.4198542635186669,55,57,1.176872004e-06,,,,0.4037243487326184
0x4c442543005c9f520c3b449736a9bcb0770013e1,150587,71726.620356,11.18063117355275,,,,0.0169496357630526,0.0773577136991758,1.5804087183493407,1.109638123221152,5,5,3.945359861e-07,,,,1.0122777552229036
0xd32dad22c9670d457d4e350ceb3900191b86b6de,320223,3936.379679,8.278270724952707,3.0,0.00011238997265522002,True,-0.0018482958447919,0.0716766445251636,0.2815729829973887,0.6036374856085088,23,74,8.039636867e-07,23.3769,1404.0,22.018834315187345,-0.19018167737851827
0x803514cc7a35433ab44d3aad22237650898b948b,321044,209.340444,5.348727379957773,1.0,3.0973578476210066e-05,True,3.0394984423246103,1.8948768528376936,0.6188921396398778,0.4287706730665971,2,10,2.655124134e-07,,,,0.24441642215826875
0x5b32d7ea1793085e6433fb487fdb0ab56e599cd8,520399,163482.20921,12.004465568082551,,,,0.0202146761620016,0.0922657476794444,0.7556778146962861,1.0405724554794054,1,1,2.766841787e-07,,,,0.16019045858227188
0x0f6b87538886b260f8f9858acb9985186236bc1b,138246,167.31888,5.125860275534812,,,,3.265123395759677,1.622274738475749,0.1177242104810383,0.3447755670550019,85,90,1.745222196e-06,,,,-0.24935094187112178
0xa0ab8eddf14a5174688e2eb1bdb69cdf377142c3,2324,9969.545272000001,9.207390552734193,1.0,0.0001261193088661874,True,0.0202146761620016,0.0883625982258101,0.7590086808592628,0.9875555716720598,342,541,4.500572281e-06,,,,0.25640150047434696
0x16701552e6a60f58f54b5647be33da8250b86ba9,56953,37928.265075999996,10.543478258697709,,,,0.0125789023869842,0.0697742584604563,-0.7072758377655298,-1.8297272150983332,161,166,4.070806837e-06,,,,-1.2542493866741458
0x3e57743d458f109b0359303fe960469588fb08cd,93988,14904.05637,9.609455788057385,,,,0.0272125901147014,0.0895053388316727,0.7596767544238893,0.6353191070382382,151,242,5.41491856e-06,,,,0.24371852356429446
0xedded7bdb503fde10bfb865ce32fd57bf9b073d7,1078522,0.0,0.0,,,,2.802336210877678,1.6395530435550385,0.6202834390348078,0.4274679188212226,1,1,2.842847493e-07,,,,0.4234185243566574
0x510497ca2fb35a3cd97f3e5adcdafabb9e48ed36,169652,6178.463409999999,8.728986719821226,,,,-0.0209194989029149,0.0385729419553746,-0.3609066796672809,0.5983292851372793,42,86,2.273934795e-06,,,,-0.8476278963842196
0x9ffaab6c24d4fb58d61b26b08c8795e9e323f28b,137884,3368.876732,8.122631444635871,,,,-0.0033553410907088,0.1160114944848072,1.6085022252073684,0.7039797088478763,9,13,2.902677135e-07,,,,1.1419157507495563
0xded3fa7bbf5496f96da20f451553fbf68eabbde8,428395,220.821208,5.401871688018768,,,,-1.3781712379790672,-1.157028836621041,0.5548171540566535,0.4140509208062634,14,14,3.836931827e-07,,,,0.17857671712897283
0x5e1127be6dab460330e97e0dbb4912accf6ea178,2229,67188.556452,11.115273104493388,5.0,7.134001645039655e-05,True,0.0272125901147014,0.1056853307173595,1.6390083630459318,1.184339768327381,546,602,4.61793561e-06,41.4829,738.0,40.5447528801429,1.0730476917086809
0x8e930b27c6416e09066b49daa66e65077c7676f2,655763,31471.508569,10.356869699909819,,,,0.0210794071669145,0.0912075992746243,0.6093605691192461,0.8548690636253508,2,5,5.884597752e-07,,,,0.0685835775563095
0x19752475b4a1639bcb4d5a31088132b09b276788,312638,7925.129347,8.977920092946013,,,,-0.0316845511289977,0.0033206497777841,-0.1720312296434537,0.0157445172944757,4,4,3.238656097e-07,,,,-0.6670185726937212
0x5b63416b60387865705e316e63b86d05888a81be,108150,10654.082764,9.273792312123385,1.0,3.4987266825843385e-05,True,0.0105870001575888,0.0485905330685655,-1.3887970892395134,-0.5710099293942275,7,7,6.691319223e-07,29.4733,1109.0,22.40651322762014,-1.8936092183823092
0xef511cab432d2c93d105941d362a76bb2181b977,326567,356613.98075,12.784411993483916,2.0,8.79274103037638e-05,True,-0.0011900877561703,0.0850151297729997,0.6007695657576173,0.8443417587073627,19,27,5.536130937e-07,,,,-0.02061683155230809
0xd9c3661214f1c40ef9f341af8c37cc78fee1d0d2,1247264,0.0,0.0,,,,-0.5583758278468578,-1.388301146045617,0.1091698446155288,0.3843116673320503,2,5,7.34953877e-07,,,,-0.0876950700626216
0x9a5d16e62d0e95348ec940504c98a331bd7b8338,72025,6923.360804,8.842801024123906,5.0,0.00010831365562583397,True,0.0170750849082324,0.0781583430764929,0.7500203236470268,1.0201199691411085,137,149,2.295823081e-06,27.813,1175.0,27.08508820975912,0.25951976868348714
0x3130e0127edda3e5690459db82392d78285444bd,49052,19939.306608,9.900498419927201,1.0,3.595258991331481e-05,True,-0.0415172159565244,-0.0026743110019447,-0.559303088940708,-0.2305279654129572,35,35,5.088680504e-07,,,,-1.0849257337485863
0xe4f934ae9f069eac844c4840c855110de6b83a4f,318276,2072.634717,7.637058248398205,,,,-0.3885693081721141,-0.2326895504556676,0.1709033686190383,0.2185675819680628,3,6,2.655124134e-07,,,,-0.2795590750035559
0x41c789ab5e5013830eb650668fb5ec77c74d1978,142697,346.15564,5.849773209646597,1.0,3.777399151023765e-05,True,-0.0692974686078749,-0.0903690949282615,0.3349939064130161,0.1495793596414409,5,5,3.252876407e-07,,,,-0.05611962895136935
0x0c872cd4593f1e9e9448c893ff1173f1a87faafd,329273,4052.3,8.307286643134024,2.0,6.539842645379623e-05,True,-0.0451700133813266,-0.3832220096751516,0.5313223311053804,0.3789783892992919,2,9,2.655290467e-07,,,,0.0586041629347831
0xe0e9796189a82a6b181149bfad5aabbb5d7f1a46,1793165,0.0,0.0,1.0,8.085387186748436e-05,True,-0.1633017791301175,-0.24311453802647,0.5171850311245476,0.3588596382859205,14,20,2.65506869e-07,,,,0.32032011644639724
0xff5f2f832da90c3eea3080d359668608c567e069,597198,0.0,0.0,,,,1.4103052586328657,0.8899949381863215,0.6109329794088664,0.3261529929831976,12,12,4.771677242e-07,,,,0.414068064730716
0x9007296bdc3e4763a97e9f6543dacd8ef70e1bac,1280173,0.0,0.0,1.0,4.302926062249202e-05,True,3.4558238525214,2.2211423797338137,0.1645951190377667,0.3822684306217727,3,15,2.65506869e-07,,,,-0.03226979564038371
0x26f67ee199641ceafe5967085b7160642dff6222,1304506,0.246494,0.22033481049215303,,,,3.232777537082822,2.099007070362928,0.6191887496046342,0.4297985285880846,1,3,2.65506869e-07,,,,0.41500735760447677
0xfc331fad81457492416dbdc5916163704acfae5d,1264564,3566.8008170000003,8.179704667309798,1.0,4.503855589700963e-05,True,-0.0304759317916012,0.0126766844654512,-0.2131485161040314,-0.1495563565921626,1,12,4.597608033e-07,2.1389,4043.0,2.072463768115942,-0.681630174252768
0xfe3b3f0d64f354b69a5b40d02f714e69ca4b09bd,188551,5446.590549,8.602928688800867,,,,0.0132226658159703,0.0734685169688939,0.507843011916982,0.7566394152244393,22,25,6.926862813e-07,,,,0.025307700836820435
0x573b94f23b3ba4745451632a57d34f759788e11c,743624,1151.4976,7.049686692439134,,,,-0.0059607928215285,0.0051390500339297,0.5361187736037887,0.1633879529086693,6,13,2.024539813e-06,,,,0.10516069544740198
0x56d678b9588d34dcf579487fe3ea1c2ea879635d,282767,27651.793105,10.227482018304359,,,,0.0173008015350444,-0.0364059128278523,-0.0549462014455299,0.1882225750806404,10,19,3.662584337e-07,1.0,4514.0,1.0,-0.5914267223958615
0x8c03c14826aa7458b1417c02cfcbc3e4cc2eb232,920567,145.585815,4.9876110248801515,,,,2.6761345251661166,1.790994275297562,0.5626080665091735,0.4009866108042614,2,2,3.059171426e-07,,,,0.200123643624318
0x18ee55cc36387db47c1a9808b979ceea5401c300,147875,3931.2319479999996,8.276962469354286,,,,-0.0112331245397085,0.0887767945492982,-3.1269982523807887,-1.9368902531331584,31,36,1.016846848e-06,,,,-3.5987094705861375
0x2f34dfb91116c5f56aeb444fd18e7ef0d8158f7b,145207,9973.602438,9.2077973851242,1.0,0.0001261193088661874,True,0.00859074478244,0.0984621156345,0.6951938389953426,1.033660616190131,61,79,7.551692084e-07,7.2,2890.0,7.199999999999999,0.1925731492609568
0x0ebb55f940954e2dfa23d3d48f235d29dc52f60c,566065,10625.000403,9.27105914493673,,,,0.0136561577500232,0.0358179509317029,0.5906153927687076,0.2307754893386163,25,30,9.732459137e-07,,,,0.08589402166679394
0x87085d8d22d688e7ac9da3384127169f83e059e6,1173,3923.0139740000004,8.274870381840993,,,,-0.0162703392350357,-0.047743390262667,0.0567087148887001,0.3004346239574177,119,201,1.602850327e-06,,,,-0.4149330330826334
0x23d7627891e5ec59c4962ebc68e71cad2c02a331,320465,300.051902,5.707282681777893,,,,-1.0086406711254725,-0.3243966570830922,0.6258709285795874,0.3868078348419065,9,19,4.252658869e-07,,,,0.23948895929603836
0xcdd961b0099bbdcf50b490eea4cf7d58a2a1fd95,685023,0.0,0.0,,,,-0.1486684083201266,0.0476703447437161,-2.0525059256602787,-0.1531562509033242,3,3,2.714454776e-07,,,,-2.249370840338429
0xabb1d1759a78d19bb8d4f173c0aa66c50d756688,318129,154.8736,5.049045422404133,,,,-0.0001562702469345,0.0257489975146131,0.3876464695785172,0.0402470758614632,32,39,4.051030183e-07,,,,0.02312204504675275
0x7401c0dcacb7e888d60fb2d1e1e4524d440c752d,1342372,1325.52331,7.1903167459827655,1.0,4.302926062249202e-05,True,0.0208338692346617,0.0250254273383006,-1.413626734773823,-0.2359665908248236,1,3,2.65506869e-07,,,,-1.8492545997661907
0xfb6697e464fd14b98ed37a7a3a3ed3179e7ce0db,322276,14719.77229,9.59701485625987,2.0,4.39492941328073e-05,True,0.0124265379484749,0.0958299641866332,1.2587731071116857,0.5701414113463209,9,36,3.22969709e-07,33.5473,986.0,6.87359053789326,0.7432279920695953
0xfc288404a85ad471446b57f9895aba9d67d41601,377161,439.7289,6.088429947188188,,,,3.2388387411300914,1.8297774309038888,0.6178075679503455,0.4173347512828008,28,29,5.107142963e-07,,,,0.21876915406101444
0xd5ffcabf2ba93b4c30698b0398dfbf1af3163a61,41431,82875.39115800001,11.325105513567488,4.0,0.00023885890496972792,True,0.0272125901147014,0.1057362908014529,0.7630068341218051,1.0490175017201109,209,238,3.121662842e-06,68.0763,344.0,68.04658385093167,0.19007843009182368
0x8cf6fe7b80252b450fcdfdca371ce26116bda6d0,556114,0.0,0.0,,,,3.2570039993475675,1.979463048164043,0.5572922175831053,0.4092181770426742,8,12,8.190974489e-07,,,,0.36042730290495495
0x000eb7a6922cc7da63a7244d72d3ceb4beb40640,764019,2114.245386,7.6569261064997844,,,,0.0077528714725374,0.1101026558500538,0.1502574675210819,0.5192478991110231,4,4,4.063244803e-07,2.5709,3943.0,2.587982788026044,-0.3008647117688469
0x765b2fa2da3c2f64f96354a6d0f768ccf47fe8ce,1306112,0.0,0.0,,,,3.971268952646288,2.1527931116896584,0.6324426713454037,0.4673142397154978,1,6,2.65506869e-07,,,,0.4355777566672533
0x6cf69059dd4a86987bc8a4c334b83ea8fa9f4037,250156,4528.550205,8.418377921052773,2.0,7.305003178583656e-05,True,0.0170750849082324,0.0773152827322128,1.6378813511393255,1.1201986787574003,39,40,4.269562059e-07,1.0,4539.0,1.0,1.1614742660256914
0xd7644e6efc49a5f2720bb3f4849e557127c6ec0d,1260889,1023.966551,6.9324152578693035,,,,-0.1915527719372576,-0.5388698025246257,0.1215282157370969,0.3429995208819409,1,5,2.65506869e-07,,,,-0.30553572608362456
0x2e0c34490a9ee70af5404bb7bbdb489fb3d99487,235255,173.9808,5.164676253618747,,,,0.0272125901147014,0.1056834384127559,1.63258132422121,1.1868459347577098,16,72,1.060901476e-06,,,,1.2642172415236892
0x586a606261d623e279c8e8d2a857fba982f5f045,136059,1822.497471,7.508511623354436,1.0,3.0973578476210066e-05,True,0.0040340469492687,-0.163301927652371,0.0220636701439191,-0.4715061527572832,20,33,3.411315702e-07,,,,-0.4241302311414362
0x9e57a685f5843090a79a01ce6947a82eada9edf1,9782,27775.140095,10.231932661190157,1.0,5.3609379619959194e-05,True,0.0022542167157447,0.0764720000124705,1.2149728571327816,0.7791271822413341,33,38,2.016608002e-06,0.6486,4799.0,0.6486486486486486,0.6783445473347887
0x6bc5a51d2335f8f86cc1065cf58e4273eb9d6a87,106744,125687.118713,11.74155886913243,,,,0.0214923904298912,0.1301939170131615,0.780894470065724,0.9782897895028412,35,56,1.297236262e-06,,,,0.19413724105407604
0xdd08d0be9ea5b56ba78540357aeade85ef339ca0,163974,4538.112172,8.42048671508347,5.0,0.00011403165447972205,True,0.0202146761620016,0.0925959624096237,0.7243088612634677,0.9776106986414176,259,264,2.335912791e-06,7.2319,2884.0,5.657928399525469,0.24783175115619815
0x2164d6b2ef215a4f46912bdd18f27a25041ebe29,114283,8894.916733,9.093347656397098,,,,0.0251408492273114,0.0957119311779502,0.6661784753090748,0.7483229250839851,19,21,3.703351259e-07,,,,0.16735822383894372
0x6a724cc552840a84edd6d4897367a9571797a8c6,81363,103321.866247,11.545613988278726,8.0,0.00017213752328321046,True,0.0202146761620016,0.0926529345251148,0.7220858390616719,0.983118221285604,183,213,2.622979713e-06,23.9163,1368.0,32.58272268175944,0.14183519098440867
0x6ce6bb0ac939ee9f33b21a92ddee62a0c288f3a6,107422,9280.68367,9.135798239280719,,,,-0.2122714424239304,-0.2715710013541998,0.2016126817614265,0.1456461176927329,94,98,1.102974008e-06,,,,-0.29861719139435766
0x5314183016f57e84954fff678d4f99bb001b052f,251169,552.391253,6.316065261300913,,,,2.331035259190422,0.6128622721642851,0.485359125488096,0.3123887239153436,22,22,7.691225753e-07,2.7177,3896.0,2.8844953173777315,0.07876181244128011
0x5c0976f8e633ec51282aaae6fb518ae98b896e4d,116041,27672.613706,10.228234664398077,2.0,0.0001185617331431208,True,0.0063983614055704,0.0556710482279661,1.3023283230329286,0.8906776532807774,69,74,7.462654859e-07,1.7963,4241.0,1.81875,0.765822809581122
0x2ffafce3f8653a99d1c5755834c99df5a73e96e5,727303,235.214269,5.464739312607535,,,,2.5364612798194357,1.7214182900993502,0.1631605259277697,0.3808288040912823,1,1,2.684969773e-07,,,,-0.2151675046423534
0x47194f91a8e5c80fcc8b5a8046c6e3bb3cb74950,55879,29730.063358,10.29994768252372,,,,0.0205588000758097,0.0833424908524655,-0.6115383858546994,-0.6908189974955342,228,323,4.291087624e-06,,,,-1.150425214676678
0xf963381226ea5e773197bec0d4676049332ec35a,113260,179.118271,5.19361369623118,,,,-0.0146271917163586,-0.090511200141072,0.442522429258537,0.2438633872213287,15,20,4.285347638e-07,,,,0.07319744464017208
0x3c01c3b49539d4a447cc98dec97609211d32c5ed,319260,0.0,0.0,,,,-0.9222939430600884,-1.4242243500038494,0.1702991401294993,0.3902836365003089,4,19,3.828907987e-07,,,,-0.02656577454865111
0xb5566b4cb6d7dc8849ff5a724f8c53be28f1a391,101364,9796.338966,9.189866093704977,7.0,0.00015832879709365717,True,0.0214923904298912,0.1332684249427483,0.7167420179618587,0.9829366304651403,49,56,1.598572501e-06,4.1436,3476.0,4.110461443058539,0.21471675791345846
0xb85cc5c36efd670904a5aa25d670dda1dd3243cd,1053983,0.0,0.0,,,,0.0177530480691513,0.0809691954775168,0.7106658073022766,0.906421667651347,1,1,3.04627453e-07,,,,0.5138008926241262
0x633ba3aa364135d87bfd16ab6be98b4a1bad750e,243139,595.6434,6.391319614992981,,,,0.0193243475239493,0.1324942034514881,0.7143674780288949,0.9814759426294244,6,14,3.828087364e-07,,,,0.3052712553865391
0x297055cc6806eeb7f0ad1efd5e32a445e0a03091,898824,0.0,0.0,,,,-1.118560057538199,-1.3186008586425015,0.6145841960509698,0.4235891168869887,1,1,2.687669176e-07,,,,0.41771928137281944
0x5ea7ed79fa91c48e95dcb8bc660634f3485b17b4,135009,6375.578271,8.760386911307325,2.0,7.317899308881192e-05,True,0.0086411438102264,0.0956611989838378,0.6554369781095211,0.9386000058245616,46,51,3.066950078e-06,57.3799,463.0,57.37878739228203,0.16767308098996436
0x0fab9a6914cd773804412bdbc0415356ac38e90d,379535,0.0,0.0,,,,-1.0541648851696237,-0.5470397624932257,0.5693337508544362,0.401197116576133,13,14,3.624987446e-07,,,,0.3724688361762858
0x32da65b803bc1769077eebe535e75e9faf3a7f3f,22086,57332.803348,10.95664566502411,1.0,3.0973578476210066e-05,True,-0.0202685962970784,0.0793893927750406,1.3108014698083357,0.9275645694596923,30,58,1.905674746e-06,3.8683,3556.0,2.345002780339131,0.750108209739112
0x9d001f1a25e7ed864c1e78e70b8482760509584b,304295,0.0,0.0,,,,2.895234040513217,1.6561191957527357,0.6011147915048158,0.384013787111102,29,30,7.048718546e-07,,,,0.40424987682666547
0x05a43f3ec791b58bd51ca224ee3455bb9ad24f07,485768,354.78,5.874312562297123,,,,4.220511983119421,2.066004894726294,0.186424730306766,0.3617665681268312,3,5,5.5630321e-07,,,,-0.20550366321263933
0xf8f61ce96d776b94dd81f6b9bfe7c0d5a59ce21b,178595,211.658,5.359685241495184,,,,-0.0312378024915189,0.0418026694700589,0.5116488083106617,0.1432886700582114,41,50,4.698744282e-07,,,,0.13680922210918461
0x33b80a8db67c65d928f205ee3f30ca2f54b94be5,519671,1476.0870770000001,7.297827236108411,,,,-1.216578464351249,-1.2927548031110638,-1.869383048387149,-3.38788512801232,34,42,1.021761444e-06,,,,-2.308580926039455
0xbeab1498326af0aecdc0b7c5e49c92e691e97426,1435797,1350.639083,7.20907327052151,,,,-0.2936209881991388,-0.1771458604793259,0.1613231586431175,0.2767182028118456,3,3,4.324213607e-07,,,,-0.2749275388745369
0xba0a55e81a8174ac9729be001518d127e7d5ab71,1213681,4672.171265,8.449593191932538,1.0,0.0001261193088661874,True,0.0152283024488482,0.0502025975424939,-0.0172202257961975,-0.1871829751160183,2,21,6.410644754e-07,,,,-0.49466385080555647
0x149eb2d5866d903c60c3efd571b01e2af23ac202,1225223,0.0,0.0,1.0,4.901476265587606e-05,True,-0.5173935122538036,-0.3557670549807143,0.5481720198005281,0.3935945831457973,1,8,2.65506869e-07,,,,0.3513071051223777
0xeb418e53efcdc351137c9a81c70967b8d7063f4c,49658,30667.445378999997,10.330989567170176,1.0,4.9397652653040297e-05,True,0.0093485351820898,0.0477049114904303,-0.1425552642688389,-0.5003527750977507,34,73,6.767435456e-07,,,,-0.6824728754921134
0xb4a75e1531b130b849fe246ea6fb8208fc03d93d,56021,16649.9129,9.720220322734374,,,,-0.213048575882892,-0.0395293052761632,0.362734735115235,0.2001769531314915,13,13,7.600866849e-07,,,,-0.15690156279257916
0xd0d42a892aa0806425325d2b1cf8b24aa610f759,97152,3667.628116,8.207573060809885,1.0,3.3125993914111934e-05,True,-0.0275983628931244,0.1109968820700438,0.2218127184325597,-0.1685995111769033,70,70,1.282676211e-06,,,,-0.24759434260003674
0x8b420addafcbd0386cbd9a64b14a1ac7c7ae238d,57094,7116.546,8.870318282074757,,,,-0.2941892534731832,-0.0427236780254255,0.5854992352041055,0.2720730195753471,158,188,2.468666058e-06,,,,0.09408493722686995
0xf6738a5cec1b108720ef4702e03d30fb4738b65b,466257,0.0,0.0,,,,-0.1499568997338917,-0.0321358942925514,0.088142437911769,0.2380743787644931,3,3,3.165787883e-07,,,,-0.1087224767663814
0xa4a207b88e4d75a6a8608c7d5f96c65ea198c829,528568,315.183576,5.756322981617368,,,,2.906971856019408,2.074306905067045,0.1665935874903958,0.3848814207186118,18,20,5.901712233e-07,,,,-0.22141682280453265
0xfafe90e1a2518ab3cdc15ef44d76acd94b889274,24296,4162.411667,8.334090129406617,1.0,4.4335094725045e-05,True,-0.0556126911110939,0.0418848215999472,0.5300583263078094,0.7627799482455964,7,12,6.408672324e-07,,,,0.05645011675416356
0x322f3c29d1b63256ac0658937d5a2410d40430f0,1188239,159.980541,5.081283494325862,,,,-1.28591536051902,-0.3500495234674831,0.18357648503388,0.3383963158579415,5,13,6.013994165e-07,,,,-0.18201844270885567
0x44f4955f196bb827d2f62140234cf83c1c00386e,173643,0.0,0.0,,,,2.4251355304113966,1.8380672460844665,0.5661212502391391,0.4186318730377418,14,15,5.392144514e-07,,,,0.3692563355609887
0x83a5040bfe7be06b7e4f3732a64f0363b7ee88a0,419249,0.0,0.0,,,,-1.013177491155551,-0.9224240859932324,0.1592020441377807,0.385630396638968,3,3,2.814128192e-07,,,,-0.03766287054036971
0xdceb91edd30e9ad7e44d9aab4140740d0c93e075,24959,113.295255,4.738785056378249,,,,3.323699640152764,2.150107630773617,0.6356455679986693,0.4670205410864129,5,8,2.655165865e-07,,,,0.2814237049499294
0x4184aee5568fb1100a93f58e4f2cdb39aab92eca,363549,0.0,0.0,,,,-1.5338842737792504,-0.653177486280495,0.626571503937448,0.4627059345579882,6,6,3.072398999e-07,,,,0.4297065892592976
0xb21f3cd467c90aa6735585355e9f68513dfb4df6,39598,0.0,0.0,,,,0.0174214161432034,0.079790594476119,0.6664475822007666,0.7328606517652948,59,59,1.011334244e-06,,,,0.46958266752261624
0x318837e88e306966d8690e9bc58a734029c2db22,297182,0.0,0.0,,,,-0.1358865244967545,-0.2720377436399681,0.0788234471224138,0.3528575481461802,10,10,3.22004557e-07,,,,-0.11804146755573659
0x6f50b21b6a535530ebea567b5634f5008b0655f2,136793,77.66925,4.365252354801363,,,,-0.8803611964694461,-1.014462100458159,0.6203072485513049,0.4407936742152167,54,77,1.809718878e-06,,,,0.2784889795329901
0x3443a2249dccf8ff898fe293a8fe055064c5fb80,1376528,831.4614,6.72438685441328,,,,-0.3597413946955192,-0.2175414707110362,0.5567580064296818,0.3868705361985889,1,7,2.65506869e-07,,,,0.13660189316687
0xdba9f878485cb575da527489c76ca355fe3d0144,37550,2989.865582,8.003318116797612,1.0,4.206489103539918e-05,True,0.0035278392691487,0.0778743399735035,0.6314427299236403,0.763919708266386,88,100,6.00234055e-07,,,,0.16881819527639153
0xc084eecda4970b1bbd6a70e3c515213324c79e77,55499,12243.918877,9.412866344374532,1.0,4.4825244392524927e-05,True,0.0172099761580185,0.0756108290971305,-0.5611808234792268,-0.5070808057309849,219,244,3.852570346e-06,37.0339,863.0,13.150029840572934,-1.070611069935273
0x66a4aa6286dda20f1d1a584a8ea9372c3dc54560,35300,10103.510342,9.220737171662158,3.0,5.7822677539885385e-05,True,0.0200146915309614,0.0905535588163923,0.7144111471579006,0.8970200768923265,127,138,1.669843663e-06,3.1525,3732.0,3.266969558030174,0.21136077654583085
0x6cba4aca7c79a4971b3d4ed4ba003f6de5d08dc3,456062,971.425347,6.879793308535811,,,,-0.1065403999805626,0.0226998105917635,0.5403044548250824,0.2239020905531104,6,7,9.319214685e-07,,,,0.11498788691263401
0x50f92a25c274b2f594f845fa025944902ca415ce,91612,0.0,0.0,,,,-0.4959591356907993,-0.9522066886371062,0.6277091289929929,0.4654278252069371,42,42,4.962929552e-07,,,,0.43084421431484254
